q,rvnm,stcd,stnm,tm,wptn,z
0,4710,洞庭湖湖口,61512000,七里山,1745236800000,5,21.35
0,4710,洞庭湖湖口,61512000,七里山,1745240400000,6,21.35
0,4720,洞庭湖湖口,61512000,七里山,1745244000000,5,21.37
0,4720,洞庭湖湖口,61512000,七里山,1745247600000,6,21.37
0,4730,洞庭湖湖口,61512000,七里山,1745251200000,5,21.39
0,4730,洞庭湖湖口,61512000,七里山,1745254800000,6,21.39
0,4740,洞庭湖湖口,61512000,七里山,1745258400000,5,21.4
0,4740,洞庭湖湖口,61512000,七里山,1745262000000,5,21.41
0,4740,洞庭湖湖口,61512000,七里山,1745265600000,6,21.41
0,4760,洞庭湖湖口,61512000,七里山,1745269200000,5,21.44
0,4760,洞庭湖湖口,61512000,七里山,1745272800000,5,21.45
0,4770,洞庭湖湖口,61512000,七里山,1745276400000,5,21.46
0,4780,洞庭湖湖口,61512000,七里山,1745280000000,5,21.48
0,4790,洞庭湖湖口,61512000,七里山,1745287200000,5,21.51
0,4800,洞庭湖湖口,61512000,七里山,1745290800000,5,21.53
0,4810,洞庭湖湖口,61512000,七里山,1745294400000,5,21.55
0,4820,洞庭湖湖口,61512000,七里山,1745298000000,5,21.57
0,4830,洞庭湖湖口,61512000,七里山,1745301600000,5,21.59
0,5200,洞庭湖湖口,61512000,七里山,1745305200000,5,21.61
0,5250,洞庭湖湖口,61512000,七里山,1745308800000,5,21.64
0,5290,洞庭湖湖口,61512000,七里山,1745312400000,5,21.67
0,5340,洞庭湖湖口,61512000,七里山,1745316000000,5,21.7
0,5390,洞庭湖湖口,61512000,七里山,1745319600000,5,21.73
0,5430,洞庭湖湖口,61512000,七里山,1745323200000,5,21.76
0,5480,洞庭湖湖口,61512000,七里山,1745326800000,5,21.79
0,5540,洞庭湖湖口,61512000,七里山,1745330400000,5,21.83
0,5590,洞庭湖湖口,61512000,七里山,1745334000000,5,21.86
0,5640,洞庭湖湖口,61512000,七里山,1745337600000,5,21.89
0,5680,洞庭湖湖口,61512000,七里山,1745341200000,5,21.92
0,5730,洞庭湖湖口,61512000,七里山,1745344800000,5,21.95
0,5780,洞庭湖湖口,61512000,七里山,1745348400000,5,21.98
0,5820,洞庭湖湖口,61512000,七里山,1745352000000,5,22.01
0,5850,洞庭湖湖口,61512000,七里山,1745355600000,5,22.03
0,5900,洞庭湖湖口,61512000,七里山,1745359200000,5,22.06
0,5930,洞庭湖湖口,61512000,七里山,1745362800000,5,22.08
0,5980,洞庭湖湖口,61512000,七里山,1745366400000,5,22.11
0,7270,洞庭湖湖口,61512000,七里山,1745373600000,5,22.14
0,7340,洞庭湖湖口,61512000,七里山,1745377200000,5,22.17
0,7390,洞庭湖湖口,61512000,七里山,1745380800000,5,22.19
0,7410,洞庭湖湖口,61512000,七里山,1745384400000,5,22.2
0,7460,洞庭湖湖口,61512000,七里山,1745388000000,5,22.22
0,7510,洞庭湖湖口,61512000,七里山,1745391600000,5,22.24
0,7550,洞庭湖湖口,61512000,七里山,1745395200000,5,22.26
0,7570,洞庭湖湖口,61512000,七里山,1745398800000,5,22.27
0,7620,洞庭湖湖口,61512000,七里山,1745402400000,5,22.29
0,7640,洞庭湖湖口,61512000,七里山,1745406000000,5,22.3
0,7690,洞庭湖湖口,61512000,七里山,1745409600000,5,22.32
0,7710,洞庭湖湖口,61512000,七里山,1745413200000,5,22.33
0,7730,洞庭湖湖口,61512000,七里山,1745416800000,5,22.34
0,7780,洞庭湖湖口,61512000,七里山,1745420400000,5,22.36
0,7800,洞庭湖湖口,61512000,七里山,1745424000000,5,22.37
0,7820,洞庭湖湖口,61512000,七里山,1745427600000,5,22.38
0,7840,洞庭湖湖口,61512000,七里山,1745431200000,5,22.39
0,7870,洞庭湖湖口,61512000,七里山,1745434800000,5,22.4
0,7910,洞庭湖湖口,61512000,七里山,1745438400000,5,22.42
0,7930,洞庭湖湖口,61512000,七里山,1745442000000,5,22.43
0,7960,洞庭湖湖口,61512000,七里山,1745445600000,5,22.44
0,7980,洞庭湖湖口,61512000,七里山,1745449200000,5,22.45
0,8000,洞庭湖湖口,61512000,七里山,1745452800000,5,22.46
0,7600,洞庭湖湖口,61512000,七里山,1745463600000,5,22.48
0,7600,洞庭湖湖口,61512000,七里山,1745467200000,5,22.49
0,7600,洞庭湖湖口,61512000,七里山,1745470800000,5,22.5
0,7610,洞庭湖湖口,61512000,七里山,1745474400000,5,22.51
0,7610,洞庭湖湖口,61512000,七里山,1745478000000,5,22.52
0,7610,洞庭湖湖口,61512000,七里山,1745481600000,6,22.52
0,7620,洞庭湖湖口,61512000,七里山,1745485200000,5,22.53
0,7620,洞庭湖湖口,61512000,七里山,1745488800000,5,22.54
0,7620,洞庭湖湖口,61512000,七里山,1745492400000,6,22.54
0,7630,洞庭湖湖口,61512000,七里山,1745496000000,5,22.55
0,7630,洞庭湖湖口,61512000,七里山,1745499600000,5,22.56
0,7640,洞庭湖湖口,61512000,七里山,1745503200000,5,22.57
0,7640,洞庭湖湖口,61512000,七里山,1745506800000,5,22.58
0,7650,洞庭湖湖口,61512000,七里山,1745510400000,5,22.59
0,7650,洞庭湖湖口,61512000,七里山,1745514000000,5,22.6
0,7650,洞庭湖湖口,61512000,七里山,1745517600000,6,22.6
0,7650,洞庭湖湖口,61512000,七里山,1745521200000,5,22.61
0,7660,洞庭湖湖口,61512000,七里山,1745524800000,5,22.62
0,7660,洞庭湖湖口,61512000,七里山,1745528400000,5,22.63
0,7660,洞庭湖湖口,61512000,七里山,1745532000000,6,22.63
0,7670,洞庭湖湖口,61512000,七里山,1745535600000,5,22.64
0,7670,洞庭湖湖口,61512000,七里山,1745539200000,5,22.65
0,7980,洞庭湖湖口,61512000,七里山,1745546400000,6,22.66
0,7990,洞庭湖湖口,61512000,七里山,1745550000000,5,22.67
0,8000,洞庭湖湖口,61512000,七里山,1745553600000,5,22.68
0,8000,洞庭湖湖口,61512000,七里山,1745557200000,6,22.68
0,8000,洞庭湖湖口,61512000,七里山,1745560800000,5,22.69
0,8010,洞庭湖湖口,61512000,七里山,1745564400000,5,22.7
0,8010,洞庭湖湖口,61512000,七里山,1745568000000,5,22.71
0,8010,洞庭湖湖口,61512000,七里山,1745571600000,6,22.71
0,8020,洞庭湖湖口,61512000,七里山,1745575200000,5,22.72
0,8030,洞庭湖湖口,61512000,七里山,1745578800000,5,22.73
0,8030,洞庭湖湖口,61512000,七里山,1745582400000,5,22.74
0,8030,洞庭湖湖口,61512000,七里山,1745586000000,6,22.74
0,8040,洞庭湖湖口,61512000,七里山,1745589600000,5,22.75
0,8040,洞庭湖湖口,61512000,七里山,1745593200000,5,22.76
0,8050,洞庭湖湖口,61512000,七里山,1745596800000,5,22.77
0,8050,洞庭湖湖口,61512000,七里山,1745600400000,6,22.77
0,8060,洞庭湖湖口,61512000,七里山,1745604000000,5,22.78
0,8060,洞庭湖湖口,61512000,七里山,1745607600000,5,22.79
0,8060,洞庭湖湖口,61512000,七里山,1745611200000,6,22.79
0,8070,洞庭湖湖口,61512000,七里山,1745614800000,5,22.8
0,8070,洞庭湖湖口,61512000,七里山,1745618400000,6,22.8
0,8080,洞庭湖湖口,61512000,七里山,1745622000000,5,22.81
0,8080,洞庭湖湖口,61512000,七里山,1745625600000,6,22.81
0,8080,洞庭湖湖口,61512000,七里山,1745632800000,6,22.82
0,8080,洞庭湖湖口,61512000,七里山,1745636400000,6,22.82
0,8090,洞庭湖湖口,61512000,七里山,1745640000000,5,22.83
0,8090,洞庭湖湖口,61512000,七里山,1745643600000,6,22.83
0,8090,洞庭湖湖口,61512000,七里山,1745647200000,6,22.83
0,8090,洞庭湖湖口,61512000,七里山,1745650800000,5,22.84
0,8090,洞庭湖湖口,61512000,七里山,1745654400000,6,22.84
0,8090,洞庭湖湖口,61512000,七里山,1745658000000,6,22.84
0,8090,洞庭湖湖口,61512000,七里山,1745661600000,6,22.84
0,8090,洞庭湖湖口,61512000,七里山,1745665200000,6,22.84
0,8090,洞庭湖湖口,61512000,七里山,1745668800000,6,22.84
0,8090,洞庭湖湖口,61512000,七里山,1745672400000,6,22.84
0,8090,洞庭湖湖口,61512000,七里山,1745676000000,6,22.84
0,8090,洞庭湖湖口,61512000,七里山,1745679600000,6,22.84
0,8090,洞庭湖湖口,61512000,七里山,1745683200000,6,22.84
0,8090,洞庭湖湖口,61512000,七里山,1745686800000,6,22.84
0,8090,洞庭湖湖口,61512000,七里山,1745690400000,6,22.84
0,8090,洞庭湖湖口,61512000,七里山,1745694000000,4,22.83
0,8080,洞庭湖湖口,61512000,七里山,1745697600000,4,22.82
0,8080,洞庭湖湖口,61512000,七里山,1745701200000,6,22.82
0,8080,洞庭湖湖口,61512000,七里山,1745704800000,6,22.82
0,8080,洞庭湖湖口,61512000,七里山,1745708400000,4,22.81
0,8070,洞庭湖湖口,61512000,七里山,1745712000000,4,22.8
0,7640,洞庭湖湖口,61512000,七里山,1745719200000,6,22.79
0,7630,洞庭湖湖口,61512000,七里山,1745722800000,4,22.78
0,7630,洞庭湖湖口,61512000,七里山,1745726400000,6,22.78
0,7620,洞庭湖湖口,61512000,七里山,1745730000000,4,22.77
0,7600,洞庭湖湖口,61512000,七里山,1745733600000,4,22.76
0,7600,洞庭湖湖口,61512000,七里山,1745737200000,6,22.76
0,7600,洞庭湖湖口,61512000,七里山,1745740800000,6,22.76
0,7590,洞庭湖湖口,61512000,七里山,1745744400000,4,22.75
0,7580,洞庭湖湖口,61512000,七里山,1745748000000,4,22.74
0,7580,洞庭湖湖口,61512000,七里山,1745751600000,6,22.74
0,7580,洞庭湖湖口,61512000,七里山,1745755200000,6,22.74
0,7580,洞庭湖湖口,61512000,七里山,1745758800000,6,22.74
0,7580,洞庭湖湖口,61512000,七里山,1745762400000,6,22.74
0,7580,洞庭湖湖口,61512000,七里山,1745766000000,6,22.74
0,7580,洞庭湖湖口,61512000,七里山,1745769600000,6,22.74
0,7580,洞庭湖湖口,61512000,七里山,1745773200000,6,22.74
0,7580,洞庭湖湖口,61512000,七里山,1745776800000,6,22.74
0,7580,洞庭湖湖口,61512000,七里山,1745780400000,6,22.74
0,7570,洞庭湖湖口,61512000,七里山,1745784000000,4,22.73
0,7570,洞庭湖湖口,61512000,七里山,1745787600000,6,22.73
0,7570,洞庭湖湖口,61512000,七里山,1745791200000,6,22.73
0,7570,洞庭湖湖口,61512000,七里山,1745794800000,6,22.73
0,7570,洞庭湖湖口,61512000,七里山,1745798400000,6,22.73
0,7570,洞庭湖湖口,61512000,七里山,1745805600000,6,22.73
0,7570,洞庭湖湖口,61512000,七里山,1745809200000,6,22.73
0,7570,洞庭湖湖口,61512000,七里山,1745812800000,6,22.73
0,7570,洞庭湖湖口,61512000,七里山,1745816400000,6,22.73
0,7570,洞庭湖湖口,61512000,七里山,1745820000000,6,22.73
0,7570,洞庭湖湖口,61512000,七里山,1745823600000,6,22.73
0,7570,洞庭湖湖口,61512000,七里山,1745830800000,6,22.73
0,7580,洞庭湖湖口,61512000,七里山,1745838000000,6,22.74
0,7590,洞庭湖湖口,61512000,七里山,1745841600000,5,22.75
0,7600,洞庭湖湖口,61512000,七里山,1745845200000,5,22.76
0,7600,洞庭湖湖口,61512000,七里山,1745848800000,6,22.76
0,7620,洞庭湖湖口,61512000,七里山,1745852400000,5,22.77
0,7630,洞庭湖湖口,61512000,七里山,1745856000000,5,22.78
