q,rvnm,stcd,stnm,tm,wptn,z
0,12700,长江干流,60115000,大通,1744358400000,4,5
0,12900,长江干流,60115000,大通,1744362000000,4,4.98
0,12900,长江干流,60115000,大通,1744365600000,4,4.97
0,0,长江干流,60115000,大通,1744369200000,4,4.94
0,13100,长江干流,60115000,大通,1744372800000,4,4.91
0,13200,长江干流,60115000,大通,1744376400000,4,4.89
0,13300,长江干流,60115000,大通,1744380000000,6,4.89
0,13300,长江干流,60115000,大通,1744383600000,4,4.88
0,13200,长江干流,60115000,大通,1744387200000,5,4.95
0,12500,长江干流,60115000,大通,1744390800000,5,5.07
0,12100,长江干流,60115000,大通,1744394400000,5,5.14
0,12500,长江干流,60115000,大通,1744398000000,4,5.12
0,12800,长江干流,60115000,大通,1744401600000,4,5.1
0,13000,长江干流,60115000,大通,1744405200000,4,5.08
0,13000,长江干流,60115000,大通,1744408800000,4,5.07
0,13300,长江干流,60115000,大通,1744412400000,4,5.04
0,13500,长江干流,60115000,大通,1744416000000,4,5
0,13800,长江干流,60115000,大通,1744423200000,4,4.95
0,13800,长江干流,60115000,大通,1744426800000,4,4.93
0,13600,长江干流,60115000,大通,1744430400000,5,4.95
0,13000,长江干流,60115000,大通,1744434000000,5,5.06
0,12600,长江干流,60115000,大通,1744437600000,5,5.13
0,12600,长江干流,60115000,大通,1744441200000,5,5.16
0,13100,长江干流,60115000,大通,1744444800000,4,5.13
0,13400,长江干流,60115000,大通,1744448400000,4,5.11
0,13500,长江干流,60115000,大通,1744452000000,4,5.09
0,0,长江干流,60115000,大通,1744455600000,4,5.08
0,13800,长江干流,60115000,大通,1744459200000,4,5.04
0,14000,长江干流,60115000,大通,1744462800000,4,5.01
0,14100,长江干流,60115000,大通,1744466400000,4,4.98
0,14100,长江干流,60115000,大通,1744470000000,4,4.95
0,14000,长江干流,60115000,大通,1744473600000,6,4.95
0,13700,长江干流,60115000,大通,1744477200000,5,5
0,13500,长江干流,60115000,大通,1744480800000,5,5.03
0,13500,长江干流,60115000,大通,1744484400000,5,5.05
0,13700,长江干流,60115000,大通,1744488000000,4,5.04
0,13800,长江干流,60115000,大通,1744491600000,4,5.02
0,13900,长江干流,60115000,大通,1744495200000,4,5
0,14000,长江干流,60115000,大通,1744498800000,4,4.98
0,14200,长江干流,60115000,大通,1744506000000,4,4.94
0,14300,长江干流,60115000,大通,1744513200000,4,4.89
0,14200,长江干流,60115000,大通,1744516800000,4,4.88
0,13800,长江干流,60115000,大通,1744520400000,5,4.96
0,13400,长江干流,60115000,大通,1744524000000,5,5.03
0,13200,长江干流,60115000,大通,1744527600000,5,5.08
0,13300,长江干流,60115000,大通,1744531200000,6,5.08
0,13600,长江干流,60115000,大通,1744534800000,4,5.05
0,13800,长江干流,60115000,大通,1744538400000,4,5.03
0,14000,长江干流,60115000,大通,1744542000000,4,5
0,14100,长江干流,60115000,大通,1744545600000,4,4.98
0,14200,长江干流,60115000,大通,1744549200000,4,4.96
0,14300,长江干流,60115000,大通,1744552800000,4,4.93
0,14400,长江干流,60115000,大通,1744556400000,4,4.91
0,14500,长江干流,60115000,大通,1744560000000,4,4.88
0,14300,长江干流,60115000,大通,1744563600000,5,4.92
0,13800,长江干流,60115000,大通,1744567200000,5,5.02
0,13400,长江干流,60115000,大通,1744570800000,5,5.1
0,13300,长江干流,60115000,大通,1744574400000,5,5.15
0,13800,长江干流,60115000,大通,1744578000000,4,5.1
0,14000,长江干流,60115000,大通,1744581600000,4,5.09
0,14200,长江干流,60115000,大通,1744585200000,4,5.07
0,14200,长江干流,60115000,大通,1744588800000,4,5.06
0,14500,长江干流,60115000,大通,1744596000000,4,5.01
0,14600,长江干流,60115000,大通,1744599600000,4,4.99
0,14600,长江干流,60115000,大通,1744603200000,4,4.97
0,14500,长江干流,60115000,大通,1744606800000,5,5
0,14000,长江干流,60115000,大通,1744610400000,5,5.08
0,13800,长江干流,60115000,大通,1744614000000,5,5.14
0,13900,长江干流,60115000,大通,1744617600000,5,5.16
0,14100,长江干流,60115000,大通,1744621200000,6,5.16
0,14400,长江干流,60115000,大通,1744624800000,4,5.13
0,14500,长江干流,60115000,大通,1744628400000,4,5.11
0,14500,长江干流,60115000,大通,1744632000000,4,5.1
0,14600,长江干流,60115000,大通,1744635600000,4,5.07
0,0,长江干流,60115000,大通,1744639200000,4,5.05
0,14800,长江干流,60115000,大通,1744642800000,4,5.03
0,14900,长江干流,60115000,大通,1744646400000,4,4.99
0,14900,长江干流,60115000,大通,1744650000000,6,4.99
0,14600,长江干流,60115000,大通,1744653600000,5,5.03
0,14300,长江干流,60115000,大通,1744657200000,5,5.09
0,14200,长江干流,60115000,大通,1744660800000,5,5.11
0,14500,长江干流,60115000,大通,1744664400000,4,5.1
0,14600,长江干流,60115000,大通,1744668000000,4,5.09
0,14800,长江干流,60115000,大通,1744671600000,4,5.07
0,14800,长江干流,60115000,大通,1744675200000,4,5.06
0,15000,长江干流,60115000,大通,1744682400000,4,5.02
0,15100,长江干流,60115000,大通,1744686000000,4,5
0,15100,长江干流,60115000,大通,1744689600000,4,4.98
0,15000,长江干流,60115000,大通,1744693200000,5,5.01
0,14300,长江干流,60115000,大通,1744696800000,5,5.14
0,13700,长江干流,60115000,大通,1744700400000,5,5.25
0,13700,长江干流,60115000,大通,1744704000000,5,5.29
0,14100,长江干流,60115000,大通,1744707600000,4,5.28
0,14500,长江干流,60115000,大通,1744711200000,4,5.26
0,0,长江干流,60115000,大通,1744714800000,4,5.25
0,14800,长江干流,60115000,大通,1744718400000,4,5.23
0,14900,长江干流,60115000,大通,1744722000000,4,5.21
0,15000,长江干流,60115000,大通,1744725600000,4,5.19
0,15100,长江干流,60115000,大通,1744729200000,4,5.17
0,15200,长江干流,60115000,大通,1744732800000,4,5.14
0,15200,长江干流,60115000,大通,1744736400000,4,5.13
0,0,长江干流,60115000,大通,1744740000000,5,5.17
0,14600,长江干流,60115000,大通,1744743600000,5,5.24
